"Ruby Sanctum N25",Halion,"Signet of Twilight",epic,53133,https://wowhead.com/wotlk/item=53133
"Ruby Sanctum N25",Halion,"Split Shape Belt",epic,53488,https://wowhead.com/wotlk/item=53488
"Ruby Sanctum N25",Halion,"Treads of Impending Resurrection",epic,53129,https://wowhead.com/wotlk/item=53129
"Ruby Sanctum N25",Halion,"Umbrage Armbands",epic,53126,https://wowhead.com/wotlk/item=53126
"Ruby Sanctum N10",Halion,"Abduction's Cover",epic,53115,https://wowhead.com/wotlk/item=53115
"Ruby Sanctum N10",Halion,"Baltharus' Gift",epic,53103,https://wowhead.com/wotlk/item=53103
"Ruby Sanctum N10",Halion,"Boots of Divided Being",epic,53119,https://wowhead.com/wotlk/item=53119
"Ruby Sanctum N10",Halion,"Bracers of the Heir",epic,53112,https://wowhead.com/wotlk/item=53112
"Ruby Sanctum N10",Halion,"Changeling Gloves",epic,53117,https://wowhead.com/wotlk/item=53117
"Ruby Sanctum N10",Halion,"Gloaming Sark",epic,53114,https://wowhead.com/wotlk/item=53114
"Ruby Sanctum N10",Halion,"Misbegotten Belt",epic,53118,https://wowhead.com/wotlk/item=53118
"Ruby Sanctum N10",Halion,"Saviana's Tribute",epic,53116,https://wowhead.com/wotlk/item=53116
"Ruby Sanctum N10",Halion,"Scion's Treads",epic,53111,https://wowhead.com/wotlk/item=53111
"Ruby Sanctum N10",Halion,"Surrogate Belt",epic,53121,https://wowhead.com/wotlk/item=53121
"Ruby Sanctum N10",Halion,"Twilight Scale Shoulders",epic,53113,https://wowhead.com/wotlk/item=53113
"Ruby Sanctum N10",Halion,"Zarithrian's Offering",epic,53110,https://wowhead.com/wotlk/item=53110
